,year,month,type,sex,age,fatal,area,location,sum,latitude,longitude,link
1165,1905,3,unclear,Missing,unknown,Missing,tasmania,bridport,1.0,-41.0022767,147.3925192,http://sharkattackfile.net/spreadsheets/pdf_directory/1905.03.25-Taylor.pdf
1166,1905,2,unclear,Male,23,Missing,victoria,elwood,2.0,-37.88096,144.98556293885335,http://sharkattackfile.net/spreadsheets/pdf_directory/1905.02.10-Blake.pdf
1167,1905,1,unclear,Male,39,Missing,victoria,elwood,2.0,-37.88096,144.98556293885335,http://sharkattackfile.net/spreadsheets/pdf_directory/1905.01.01-Boldner.pdf
1168,1904,2,unprovoked,Male,unknown,Yes,queensland,brisbane,6.0,-27.4689682,153.0234991,http://sharkattackfile.net/spreadsheets/pdf_directory/1904.02.07-Grant.pdf
1169,1903,6,unprovoked,Male,unknown,Yes,new south wales,georges river,2.0,-34.0392423,150.8946067,http://sharkattackfile.net/spreadsheets/pdf_directory/1903.06.21-Price.pdf
1170,1903,3,unprovoked,Male,unknown,Yes,new south wales,sydney,10.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1903.03.20.R-Raymond-Suicide.pdf
1171,1903,3,unprovoked,Male,unknown,Yes,queensland,logan river,1.0,-27.9380952,152.9734024,http://sharkattackfile.net/spreadsheets/pdf_directory/1903.03.12-Bartlett.pdf
1172,1903,1,unprovoked,Male,unknown,Yes,new south wales,"lane cove river, sydney harbor (estuary)",2.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1903.01.10-James.pdf
1173,1902,11,unprovoked,Male,17,Yes,new south wales,"middle harbour, sydney ",2.0,-33.7911216,151.2341749799246,http://sharkattackfile.net/spreadsheets/pdf_directory/1902.11.10-Dent.pdf
1174,1902,1,unprovoked,Male,unknown,Yes,new south wales,kerosene bay,1.0,-29.78229,151.37936,http://sharkattackfile.net/spreadsheets/pdf_directory/1902.01.22-Ogier.pdf
1175,1902,1,unprovoked,Male,16,No,queensland,brisbane,6.0,-27.4689682,153.0234991,http://sharkattackfile.net/spreadsheets/pdf_directory/1902.01.19-Jones.pdf
1176,1901,12,unprovoked,Male,10,No,queensland,brisbane,6.0,-27.4689682,153.0234991,http://sharkattackfile.net/spreadsheets/pdf_directory/1901.12.01-Quince.pdf
1177,1901,1,unprovoked,Male,unknown,Yes,queensland,brisbane,6.0,-27.4689682,153.0234991,http://sharkattackfile.net/spreadsheets/pdf_directory/1901.01.30-Thompson.pdf
1178,1900,12,unprovoked,Male,unknown,Yes,new south wales,"middle harbour, sydney ",2.0,-33.7911216,151.2341749799246,http://sharkattackfile.net/spreadsheets/pdf_directory/1900.12.27-Houston.pdf
1179,1900,9,unprovoked,Male,unknown,No,queensland,townsville,6.0,-19.2569391,146.8239537,http://sharkattackfile.net/spreadsheets/pdf_directory/1900.09.15-Hennessy.pdf
1180,1900,1,unprovoked,Male,unknown,No,new south wales,"lane cove river, sydney harbor (estuary)",2.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1900.01.28-Duck.pdf
1181,1899,12,unprovoked,Male,unknown,No,queensland,tingalpa creek,1.0,-27.5215191,153.1845159,http://sharkattackfile.net/spreadsheets/pdf_directory/1899.12.18-Richardson.pdf
1182,1899,10,unclear,Missing,unknown,No,victoria,"governor's reef, port phillip bay",1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1899.10.28-Cox.pdf
1183,1899,1,unclear,Female,13,Missing,new south wales,newcastle,5.0,-32.9192953,151.7795348,http://sharkattackfile.net/spreadsheets/pdf_directory/1899.01.28-Sutcliffe.pdf
1184,1898,12,unprovoked,Male,unknown,Yes,queensland,the narrows,1.0,-23.599202499999997,150.95091106283175,http://sharkattackfile.net/spreadsheets/pdf_directory/1898.12.28.R-Waters.pdf
1185,1898,7,unclear,Male,unknown,Missing,new south wales,sydney,10.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1898.07.26.R-Gunner.pdf
1186,1896,12,unclear,Male,unknown,No,victoria,hobson's bay,1.0,-37.84849,144.93465,http://sharkattackfile.net/spreadsheets/pdf_directory/1896.12.23-skiff-HobsonsBay.pdf
1187,1896,11,unprovoked,Male,unknown,Yes,western australia,albany,5.0,-35.0247822,117.883608,http://sharkattackfile.net/spreadsheets/pdf_directory/1896.11.29-Davies.pdf
1188,1896,11,unprovoked,Male,unknown,Yes,western australia,esperance,2.0,-33.440355350000004,122.40543766433427,http://sharkattackfile.net/spreadsheets/pdf_directory/1896.11.01-Louis.pdf
1189,1896,1,unprovoked,Male,11,Yes,new south wales,"johnstone's bay, sydney",2.0,-33.7001844,150.3249705,http://sharkattackfile.net/spreadsheets/pdf_directory/1896.01.11-Ready.pdf
1190,1895,12,unprovoked,Male,14,Yes,new south wales,"west balmain, sydney",1.0,-33.8583992,151.1807353,http://sharkattackfile.net/spreadsheets/pdf_directory/1895.12.09-Terrill.pdf
1191,1895,11,unprovoked,Male,unknown,Yes,new south wales,jervis bay ,1.0,-35.156509650000004,150.6820502987872,http://sharkattackfile.net/spreadsheets/pdf_directory/1895.11.16-Bailey.pdf
1192,1895,6,unprovoked,Male,unknown,Yes,western australia,barrow passage,1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1895.06.03.R-JapaneseDiver.pdf
1193,1895,3,unprovoked,Male,13,No,queensland,burnett river,1.0,-25.3933294,151.6928351,http://sharkattackfile.net/spreadsheets/pdf_directory/1895.03.15-Pringle.pdf
1194,1895,2,unprovoked,Male,14,Yes,new south wales,sydney harbor,10.0,44.0156514,-121.2831965,http://sharkattackfile.net/spreadsheets/pdf_directory/1895.02.27-Donald.pdf
1195,1895,0,unclear,Missing,unknown,No,western australia,"dampier's creek, broome",1.0,-17.9566909,122.2240181,http://sharkattackfile.net/spreadsheets/pdf_directory/1895.00.00-Dahl.pdf
1196,1894,11,unprovoked,Male,19,No,new south wales,newcastle ,3.0,-32.9192953,151.7795348,http://sharkattackfile.net/spreadsheets/pdf_directory/1894.11.28-Hewison.pdf
1197,1893,4,unprovoked,Male,unknown,No,queensland,torres strait,1.0,-10.416667,142.166667,http://sharkattackfile.net/spreadsheets/pdf_directory/1893.04.14-Kangaroo.pdf
1198,1893,4,unclear,Male,unknown,Missing,tasmania,"chimney point, georges bay",1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1893.04.04-Meredith.pdf
1199,1892,11,unprovoked,Male,unknown,No,norfolk island,unknown,unknown,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1892.11.09.R-NorfolkIsland.pdf
1200,1892,11,unprovoked,Female,unknown,No,queensland,"wellington point, brisbane",1.0,-27.4804013,153.0411064,http://sharkattackfile.net/spreadsheets/pdf_directory/1892.11.06-Coe.pdf
1201,1892,3,provoked,Male,21,No,new south wales,lake macquarie,4.0,-33.06576870000001,151.61098699880313,http://sharkattackfile.net/spreadsheets/pdf_directory/1892.03.02-Wang.pdf
1202,1892,0,provoked,Male,unknown,Yes,queensland,badu island,3.0,-10.12096135,142.14072910373415,http://sharkattackfile.net/spreadsheets/pdf_directory/1892.00.00-Rotaman.pdf
1203,1891,12,unprovoked,Male,unknown,No,new south wales,unknown,unknown,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1891.12.31.R-Christesen.pdf
1204,1890,12,unclear,Missing,unknown,Missing,queensland,moreton bay,8.0,-27.2397819,153.2539994,http://sharkattackfile.net/spreadsheets/pdf_directory/1890.12.30-Gregory.pdf
1205,1890,0,unprovoked,Male,unknown,No,tasmania,derwent river (empties into the sea at hobart),1.0,-42.8825088,147.3281233,http://sharkattackfile.net/spreadsheets/pdf_directory/1890.00.00.e-FrederickSampsonJohnson.pdf
1206,1889,11,unprovoked,Male,unknown,Yes,queensland,bowen,1.0,-20.012125,148.2462901,http://sharkattackfile.net/spreadsheets/pdf_directory/1889.11.22-Sharpe.pdf
1207,1889,7,unprovoked,Male,unknown,Yes,victoria,port phillip,2.0,-38.104171699999995,144.7799572472116,http://sharkattackfile.net/spreadsheets/pdf_directory/1889.07.08-PortPhillip.pdf
1208,1888,12,unprovoked,Male,11,Yes,new south wales,"iron cove bridge, sydney (estuary)",1.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.12.09-Carter.pdf
1209,1888,12,unprovoked,Male,unknown,Yes,new south wales,"hawkesbury bridge, sydney",1.0,-33.52604685,151.21518219333777,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.12.00-Ryland.pdf
1210,1888,6,unclear,Missing,unknown,No,victoria,port melbourne,3.0,-37.8333613,144.9219203,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.06.24-fishermen.pdf
1211,1888,6,unclear,Male,unknown,Missing,victoria,"point cook, port phillip bay",1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.06.18-PortPhillip.pdf
1212,1888,1,unclear,Male,unknown,No,new south wales,sydney harbor,10.0,44.0156514,-121.2831965,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.01.22-Burke.pdf
1213,1887,12,unprovoked,Male,unknown,Yes,new south wales,"ryde, sydney (estuary)",1.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1887.12.04-Cochrane.pdf
1214,1887,3,unclear,Missing,unknown,No,south australia,black point,1.0,-32.96081,137.73236,http://sharkattackfile.net/spreadsheets/pdf_directory/1887.03.12-dinghy-Black-Point.pdf
1215,1886,6,unprovoked,Male,18,Yes,queensland,off bribie heads,1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1886.06.17-Lacoon.pdf
1216,1886,4,unprovoked,Male,unknown,No,queensland,rothesay bay,1.0,-36.7149638,174.7483834,http://sharkattackfile.net/spreadsheets/pdf_directory/1886.04.26-RothesayBay.pdf
1217,1886,3,unclear,Male,unknown,Missing,new south wales,"dobroyd head, watson bay, sydney",1.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1886.03.00-Barefoot.pdf
1218,1886,2,unclear,Male,unknown,No,victoria,mordialloc,2.0,-38.0067174,145.0875658,http://sharkattackfile.net/spreadsheets/pdf_directory/1886.02.13.R-Wright.pdf
1219,1886,1,unprovoked,Male,unknown,No,queensland,unknown,unknown,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1886.01.26-Byrne.pdf
1220,1886,0,unprovoked,Male,unknown,No,new south wales,sydney harbor,10.0,44.0156514,-121.2831965,http://sharkattackfile.net/spreadsheets/pdf_directory/1886.00.00-Sydney.pdf
1221,1885,11,unclear,Missing,unknown,No,queensland,brisbane ,1.0,-27.4689682,153.0234991,http://sharkattackfile.net/spreadsheets/pdf_directory/1885.11.26.R-Bishop.pdf
1222,1885,11,unprovoked,Male,unknown,No,western australia,bunbury,7.0,-33.3267797,115.636698,http://sharkattackfile.net/spreadsheets/pdf_directory/1885.11.26.a-Glyde.pdf
1223,1884,12,unprovoked,Male,unknown,Yes,south australia,port phillip,2.0,-38.104171699999995,144.7799572472116,http://sharkattackfile.net/spreadsheets/pdf_directory/1884.12.13-Browne.pdf
1224,1884,1,unprovoked,Female,unknown,Yes,south australia,"port pirie, spencer gulf, 230 km north of adelaide",1.0,-34.9281805,138.5999312,http://sharkattackfile.net/spreadsheets/pdf_directory/1884.01.14-Warren.pdf
1225,1883,12,unprovoked,Male,21,Yes,new south wales,parramatta river,4.0,-33.8215352,151.0860852,http://sharkattackfile.net/spreadsheets/pdf_directory/1883.12.19-Lysaght.pdf
1226,1883,9,unprovoked,Male,unknown,Yes,tasmania,between port arthur penal colony & forestier peninsula,1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1883.09.14.R-Owen-the-Bushranger.pdf
1227,1883,2,unprovoked,Male,unknown,No,northern territory,the pearling beds,2.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1883.02.26.R-PearlDiver.pdf
1228,1883,2,unprovoked,Male,unknown,Yes,northern territory,the pearling beds,2.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1883.02.25.R-Pearl-Diver.pdf
1229,1883,1,unprovoked,Male,37,Yes,new south wales,"iron cove, sydney",2.0,-33.8634282,151.148633889396,http://sharkattackfile.net/spreadsheets/pdf_directory/1883.01.21-Eaton.pdf
1230,1882,5,unprovoked,Male,unknown,No,new south wales,millers point,1.0,-33.8599129,151.2041274,http://sharkattackfile.net/spreadsheets/pdf_directory/1882.05.14-Clare.pdf
1231,1882,5,unprovoked,Male,unknown,Yes,unknown,unknown,unknown,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1882.05.12.R-MalayDiver.pdf
1232,1882,4,unprovoked,Male,unknown,Yes,new south wales,lake macquarie,4.0,-33.06576870000001,151.61098699880313,http://sharkattackfile.net/spreadsheets/pdf_directory/1882.04.15-fisherman.pdf
1233,1882,2,unprovoked,Male,unknown,Yes,unknown,unknown,unknown,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1882.02.07.R-PearlDiver.pdf
1234,1882,1,unprovoked,Male,unknown,Yes,new south wales,"darling harbor, sydney",2.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1882.01.23.R-Sinclair.pdf
1235,1882,0,unprovoked,Male,unknown,No,queensland,maryborough,2.0,-25.537583,152.7019182,http://sharkattackfile.net/spreadsheets/pdf_directory/1882.00.00.a-Maryborough.pdf
1236,1881,11,unclear,Male,unknown,Missing,new south wales,"johnstone's bay, sydney",2.0,-33.7001844,150.3249705,http://sharkattackfile.net/spreadsheets/pdf_directory/1881.11.13-Sullivan.pdf
1237,1880,11,unprovoked,Male,12,Yes,queensland,"petrie bight, brisbane river",1.0,-27.4689682,153.0234991,http://sharkattackfile.net/spreadsheets/pdf_directory/1880.11.25-AlexeyDrury.pdf
1238,1880,10,unprovoked,Male,unknown,Yes,new south wales,bermagui,2.0,-36.4278621,150.0773955,http://sharkattackfile.net/spreadsheets/pdf_directory/1880.10.10-Lamont-Young-Party.pdf
1239,1880,1,unclear,Missing,unknown,No,new south wales,"chowder bay, sydney",1.0,-33.8403156,151.2540251,http://sharkattackfile.net/spreadsheets/pdf_directory/1880.01.22-ChowderBayBoat.pdf
1240,1880,1,unprovoked,Female,13,No,new south wales,cooranbong,1.0,-33.0758112,151.4539993,http://sharkattackfile.net/spreadsheets/pdf_directory/1880.01.03-Bonnell.pdf
1241,1879,11,unprovoked,Male,unknown,No,new south wales,clarence heads,2.0,-33.8333914,138.6120042,http://sharkattackfile.net/spreadsheets/pdf_directory/1879.11.10-Goddard.pdf
1242,1879,3,unclear,Male,unknown,Missing,new south wales,near sydney ,1.0,-33.7408811,151.1511214,http://sharkattackfile.net/spreadsheets/pdf_directory/1879.03.10-Bonnie-Dundee.pdf
1243,1878,11,unprovoked,Male,unknown,No,new south wales,"lane cove river, sydney harbor ",1.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1878.11.17-Meares.pdf
1244,1878,0,unprovoked,Male,11,Yes,new south wales,"balmain, sydney (estuary)",1.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1878.00.00-Balmain.pdf
1245,1877,12,unprovoked,Male,11,No,new south wales,"peacock point, balmain, sydney",1.0,-33.8599252,151.1960702,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.12.15-Burless.pdf
1246,1877,12,unprovoked,Male,unknown,Yes,new south wales,near sydney,1.0,-33.7408811,151.1511214,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.12.12-MaryEady.pdf
1247,1877,9,unprovoked,Male,unknown,No,new south wales,port jackson,2.0,-33.8257943,151.2798261,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.09.15-Coulthard.pdf
1248,1877,4,provoked,Male,unknown,No,tasmania,smelting works bay near hobart,1.0,-42.8825088,147.3281233,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.04.07-Smart.pdf
1249,1877,4,unprovoked,Male,unknown,No,victoria,portarlington,1.0,-38.1156562,144.6530634,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.04.04-Mitchell.pdf
1250,1877,2,unprovoked,Male,unknown,No,victoria,off melbourne,1.0,-37.8479237,144.9953808,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.02.17.R-Gentel.pdf
1251,1877,1,unprovoked,Male,unknown,Yes,victoria,emerald hill,1.0,-30.882819,150.1074559,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.01.28-Marks.pdf
1252,1877,1,unprovoked,Female,unknown,No,victoria,boarding school bay,1.0,-37.83390795,145.0321001,http://sharkattackfile.net/spreadsheets/pdf_directory/1877.01.24.R-BoardingSchoolBay.pdf
1253,1876,5,unprovoked,Male,unknown,Yes,new south wales,sydney harbour,2.0,-33.85591,151.25023,http://sharkattackfile.net/spreadsheets/pdf_directory/1876.05.14-Brown.pdf
1254,1876,2,unprovoked,Male,unknown,Yes,victoria,albert park in port phillip bay,1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1876.02.06-Rooney.pdf
1255,1876,0,unprovoked,Male,unknown,No,western australia,between de grey river and port walcott,1.0,unknown,unknown,http://sharkattackfile.net/spreadsheets/pdf_directory/1876.00.00.b-pearl-diver.pdf
1256,1876,0,unprovoked,Male,unknown,Yes,new south wales,sydney,10.0,-33.8548157,151.2164539,http://sharkattackfile.net/spreadsheets/pdf_directory/1876.00.00.a-boy-Sydney.pdf
1257,1875,11,unprovoked,Male,unknown,No,new south wales,clarence heads,2.0,-33.8333914,138.6120042,http://sharkattackfile.net/spreadsheets/pdf_directory/1875.11.27.R-AboriginalFisherman.pdf
